date_posted;price;city;subregion;region;state;post_text;posts_scraped_on
2022-03-01T10:06:00-0700;30;Entire Phoenix Area;Central/South Phx;phoenix;Arizona;\n\n\n\n\nPlease visit us at www.sharpmindclasses.com \nPlease feel free to text/call us at (650) 398-9490.\n\nAbout Us:\n\nAt SharpMind Classes Inc, we are an experienced team that includes hand picked tutors and founders from IITs/Stanford dedicated to personalized 1:1 online tutoring. All our tutors have a Master of Science and/or a PhD degree in respective disciplines. All our tutors have  >5 years of experience  with online tutoring and helping students succeed in achieving their academic goals. \n\nOur online courses are designed to give students an excellent grasp of concepts in respective subjects with a focus on strong foundation building and practice based learning. We use state of the art audio/visual tools (Skype/Zoom/Google Meets/Whiteboard) to have a seamless online tutoring experience. \n\nClass room teaching uses one-size-fits-none approach and is not ideal for students with wide range of learning pace and abilities. It ends up overwhelming some students or causing boredom and thus reduced interest in others. We customize your tutoring plan based on the results of an assessment to define the content and pace of tutoring to your individual needs. Comprehensive assessments and worksheets are also used to define the baseline competency at the beginning of tutoring, to build confidence and test taking skills and to periodically demonstrate sustained progress.\n\nReferences can be provided upon request.\n\nRates:\n\nOur rates are:\n\n* $25/hr for K-8\n* $28/hr for high school\n* $30/hr for college\n* $30/hr for HSPT/TASC/COOP, SAT/ACT, GMAT and GRE. \n\nFirst class is free for you to assess a good fit with the tutor.\n\nTutoring Subjects:\n\nWe offer online tutoring in the following subjects:\n\n\nCompetitive Exams:\n\n•	HSPT \n•	TASC \n•	COOP \n•	SAT \n•	GRE \n•	GMAT \n\nMath:\n\n•	Grades K-12 Math\n•	Algebra 1 (Beginning), 2 (Intermediate)\n•	College Algebra\n•	Geometry\n•	Precalculus\n•	AP Calculus: AB and BC\n•	Calculus I: Differential Calculus\n•	Calculus II: Integral Calculus\n•	Calculus III: Multivariable Calculus\n•	Common Core: Math 1, Math 2, Math 3\n\nScience:\n\n•	Grades 1 – 10 Science.\n•	Chemistry\n•	AP Chemistry\n•	College General Chemistry\n•	Biology\n•	AP Biology\n•	College General Biology\n•	Physics\n•	AP Physics 1 and 2\n•	AP Physics C: Mechanics\n•	AP Physics C: Electricity & Magnetism\n•	College General Physics\n\nHumanities:\n\n•	Grades 1 – 12 English Composition and Writing.\n•	AP Economics\n•	AP World History \n\n If you have a question about possible subjects to tutor in, please contact us with your contact information and we will promptly reply. Please feel free to text/call us at (650) 398-9490.\n;2022-03-05
2022-02-04T17:18:54-0700;40.0;Phoenix;Central/South Phx;phoenix;Arizona;\n\n\n\n\nAre you currently struggling in passing or getting your desired grade in your math courses during this difficult time, especially when math courses are online? With over ten years of tutoring, teaching, and helping experience, I am proficient at helping students to succeed and pass their courses in the following math subjects:\n\n- Algebra / College Algebra\n- Geometry\n- PreCalculus / Trigonometry\n- Calculus / Business Calculus\n- Statistics / Business Statistics\n- Math for Liberal Studies / Discrete Math\n\nEstimate based on the detail of each assignment or assessment, with a minimum of $40 per assignment or assessment. Please contact me at (626) 200-5922 at least few days before the due dates of the assignments for a smooth, remote transition and experience.\n\nThank you so much and I look forward to work with you!\n\n------------\n\nKeywords: Math, Homework, Test, Exam, tutor, proctor, proctorio, proctorU, Teacher, Helper, Completion, Complete, Online, Remote, Quizzes, Quiz Mathematics, College, Algebra, final, course, aleks, webassign, pearson, mymathlab, cengage, SPSS, mathxl, mcgraw-hill, apex, connectmath, connect, mystatlab, respondus lockdown, web, assign, Canvas, d2l, Desire2learn, professional, writing, assignment, assignments, help, tutoring\n    ;2022-03-05
2022-02-16T13:17:47-0700;30.0;no city found;Phx North;phoenix;Arizona;\n\n\n\n\nSubjects available: Math (including algebra, trigonometry, geometry), Biology, Physics, English, Social Studies, Chemistry, and History\nI can also help with AP courses\nI have experience working in a tutoring center and peer tutoring\nI can tutor all ages, from elementary school to college level\nAll math levels available, including basic math, algebra, geometry, trigonometry, and calculus\nI am familiar with the BASIS curriculum and I can help with BASIS homework\n\nI am available to meet either in person or online through zoom/facetime/skype. I am open to making special accommodations to keep everyone safe.\n\nMerits:\nI scored a 5 on AP Calculus AB and Calculus BC, Biology, Physics, US History, Language, Spanish (5 maximum)\nI scored an 800 on SAT Math II Subject Test (800 maximum)\nI scored a 36 on ACT Math section (36 maximum)\nNational Merit Finalist\nNational AP Scholar\n\nRate: $25-$35 per hour (depending on course level), cash or check accepted\nContact me if you have any questions!\n    ;2022-03-05
2022-02-25T07:08:24-0700;44.0;📌C Programming 📌 Java 📌 Python 📌 Excel 📌 Access 📌Tutor;Central/South Phx;phoenix;Arizona;\n\n\n\n\n\n$59Tutor--ALL PROGRAMMING CODING TUTOR AND PROJECT HELP\n\nAdept Programming Expert - Skilful Software Developer - All Programming languages expert\n\nGet your Programming work done by Michael Smith. The best programmer in this industry. The charges are also less, only $29 for an hour. \n\nCall Michael Smith on 2166194388. 📲Don’t get stressed with your programming work CONTACT MICHAEL. 2166194388\n\nProgramming is a crucial part in today’s competitive world. If you want to develop an app or any website, programming is important. Hi! My name is Michael Smith and I am the Code Programmer, me and my teammates work hard on solving your issues in Programming or Coding.\n\nConcept of programming is fun but, at the same time it is a very complex task to be finished. If any of your code is wrong your app or program will not run properly. Programming itself is a time taking and tough process. Not possible for everyone to commit this. But you need not to worry, we are here to help you with your programming problems. Our experts offer absolute help on various programming languages such as Python, C++, Java etc. Our experts are always available for you to solve your possible queries of the programming language.\n\n\nCall us today on 2166194388 for more inquiry.\nProgramming Languages we guid\n\nWe work on various languages like:\n\n🌎C Language-which will help you in implementing different apps in the OS.\n🌎JAVA - it mainly run with an idea of “write once & run anywhere”\n🌎PYTHON - It is the best language for software development, API etc..\n🌎C++ - this is used in various platforms like for developing OS, Game and so on….\n\nAnd many more different languages we have worked on like JavaScript, SQL, C#. for more information about us or for any programming related work contact Michael Smith TODAY on 2166194388📲📲, and share your requirements with us.\n\n\nWe know the difficulty one faces while doing coding. That’s why we have built our firm, our team of professionals will help you and guide you in your difficulty and your project. We always try to give our best from our side. We try to cover all the crucial programming concepts in our steady service. We have stated some of the programming like Perl, Python, MS SQL, Ruby, HTML, PHP, Java, Adobe flash, Visual Basic, C++, AJAX\n\n\nWe Guarantee 100% confidentiality with Free unlimited revisions and Error-free programming at an affordable rate with 24/7 helpline service.\n\n\nStop wasting your time and prefer our programming help. We are always there to help you. Get in touch with our Software developer Michael Smith on 2166194388 and discuss your needs issues.\n\n➡️➡️Contact Michael Smith\n➡ ️ ➡ ️Software developer.\n☎️☎️2166194388☎️\n\n\n\n\nPython-script-code programmer-Bot-C++-Java-JavaScript-algorithms- database programming-Cloud-API-HTML-CSS-C#-CSS-Jquery-Fullstack- -Software Engineer-Cloud-Native Applications-AWS-Crypto-Ruby-objective C-Fultter-CMS-Software Developer-angular 8-react js-bootstrap-djong web structure-Asp.Net-SQLite-MySQL-MongoDB-Microsoft Azure-CSS3-SCSS- -Figma-website developer-app designer-excel-charts-GUI-operating system-linux-ITC-Data structure-Pointers-Arrays- Array- Programmer-Pandas-Numpy-game Development-pert-pestel-javafx-linux-sed-debian-ubuntu-kali linux-red hat- bash-zenity-awk-grep-package management-network packages-cengage brain-mindtap-webassign-opennow-sam-cnow-owl-erd-access-oracle-database-object oriented-algorithms- oop-UML-MSSQL-PostgreSQL-Django-DAA-DSA-VLSM, ACL, VLANs, Trunk-Ports, Network Security-SSH & Telnet Configurations-microcontroller-arduino-sensor-reverse engineering-raspberry-bluetooth-alexa-Visual Basic-Assembly language-Groovy-Ruby Ruby on rails-Swift-A.NET--A+-ALGOL-ActionScript-AdvPL-Agda-Agilent-AngelScript-Apache Pig -Apex -APK App Inventor for Android's visual block language-AppleScript APT-Bash- BASIC -Batch file-basic-calculator-BCPL-BeanShell-Bertrand-BETA-BLISS-Blockly-BlooP-Boo-Boomerang- Bosque-CobolScript–COBOL-Scripting-language-Cobra-CoffeeScript-ColdFusion-\nCOMAL-COMMIT-Common Intermediate Language-Common LispCurl-Curry-Cybil\nCyclone-Cypher Query-Language-Dart-Darwin-DataFlex-Datalog-DATATRIEVE-dBase\ndc-DCL-Delphi-DinkC-DIBOL-Draco-DRAKON-Dylan-DYNAMO-DAX-ESPOL-Esterel-Etoys-Euclid-Euler-Euphoria-EusLisp Robot Programming Language CMS EXEC-EXEC 2-Executable-Flex-Flix-FlooP-GPSS -GraphTalk-GRASS-Grasshopper-Groovy-Haskell-\nHaxe-Hermes-LabVIEW-Ladder-MATLAB-MASM-Microsoft Assembly x86-MATH-MATIC-Maude system-Maxima -Max-MaxScript internal language 3D Studio Max-Maya -MDL-Mercury-Mesa-MHEG-5 -Microcode-MicroScript-Microsoft Power Fx\nMIIS-Milk--MIMIC-Mirah-Miranda-MIVA Script-ML-Model 204-Modelica-Modula-Modula-2\nModula-3-Mohol-MOO-Moonscript-Mortran-Mouse-MPD-MSL-MUMPS-MuPAD-Mutan\nMystic Programming Language-NASM-Napier88-Neko-Nemerle-NESL-Net.Data-NetLogo\nNetRexx-NewLISP-NEWP-Newspeak-NewtonScript-Nial-Nickel -Nim-Nix -NPL\nNot eXactly C-Not Quite C -NSIS-Nu-NWScript-NXT-G-o:XML-Oak-Oberon-OBJ2-Object Lisp-ObjectLOGO-Object-REXX-ObjectPascal-Objective-C-Objective-J-Obliq-OCaml-occam-occam-π-Octave-OmniMark-Opa-Opal-OpenCL-OpenEdge ABL-OPL-OpenVera-OPS5\nOptimJ-Orc-ORCA/Modula-2-Oriel-Orwell-Oxygene-Oz-P-P-ParaSail-PARI/GP-Pascal – ISO 7185-Pascal Script-PCASTL-PCF-PEARL-PeopleCode-Perl-PDL-Pharo-PHP-Pico-Picolisp-Pict-Pike-PILOT-Pipelines-Pizza-PL-11-PL/0-PL/B-PL/C-PL/I – ISO 6160-PL/M-PL/P-PL/S-PL360-PLANC\nPlankalkül-Planner-PLEX-PLEXIL-Plus-POP-11-POP-2-PortablE-POV-Ray SDL-Powerhouse-PowerBuilder – 4GL GUI application generator from Sybase\nPowerShell-PPL-Processing-Processing.js-Prograph-PROIV-Project Verona\n-Prolog-PRIMAL-Promela-PROSE modeling language-PROTEL-ProvideX\n-Pro*C-Pure-Pure Data-PureScript-Python-Q-Q#- Qalb-Quantum Computation Language\n-QtScript-QuakeC-QPL-.QL-R-R++-Racket-Raku-RAPID-Rapira-Ratfiv-Ratfor-rc-Reason\nREBOL-Redcode-REFAL-REXX-Rlab-ROOP-RPG-RPL-RSL-RTL/2-Ruby-Rust-S-S2-S3-S-Lang-S-PLUS-SA-C-SabreTalk-SAIL-SAKO-SAS-SASL-Sather-Sawzall-Scala\nScheme-Scilab-Scratch-Script.NET-Sed-Seed7-Self-SenseTalk-SequenceL-Serpent\nSETL-Short Code-SIMPOL-SIGNAL-SiMPLE-SIMSCRIPT-Simula-Simulink-SISAL\nSLIP-SMALL-Smalltalk-SML-Strongtalk-Snap!-SNOBOL-Snowball-SOL-Solidity\nSOPHAEROS-Source-SPARK-Speakeasy-Speed Code-SPIN-SP/k-SPS-SQR\nSqueak-Squirrel-SR-S/SL-Starlogo-Strand-Stata-Stateflow-Subtext-SBL\nSuperCollider-Superplan-SuperTalk-Swift -Swift-SYMPL-SystemVerilog\nTACO-TADS-TAL-Tcl-TECO-TELCOMP-TeX-TEX-TIE-TMG-compiler-compiler\nTom-Toi-Topspeed -TPU-Trac-TTM-T-SQL-Transcript-TTCN Notation-TUTOR TXL\nTypeScript-Tynker-Ubercode-UCSD Pascal-Umple-Unicon-Uniface-UNITY-UnrealScript-Vala\nVerilog-VHDL-Vim script-Viper --Visual DataFlex-Visual DialogScript-Visual FoxPro\nVisual J++ -Visual LISP-Visual Objects-Visual Prolog-WATFIV, WATFOR -WebAssembly-WebDNA-Whiley-Winbatch-Wolfram Language-Wyvern-X++ -\nX10-xBase++ -XBL-XC -xHarbour-XL-Xojo-XOTcl-Xod-XPL-XPL0-XQuery-XSB-XSharp -\nXSLT-Xtend-Yorick-YQL-Yoox-Z notation-Z shell-Zebra, ZPL, ZPL2-Zeno-ZetaLisp\nZig-ZOPL-ZPL-Z++\n;2022-03-05
2022-02-20T19:38:44-0700;;no city found;East Valley;phoenix;Arizona;\n\n\n\n\nCall or text us at 📲 (707) 633-3812  or Visit at www.vegalearning.com \nWith us, you will get what you want in academicsThat's because we have made tutoring customized according to your child's need. And we have tutored more than 100,000 hours helping 2000 students over 12 years\n\nBook Demo Class :   https://forms.gle/3BQBNhGWWyj62akX6\nAbout Us:\n\nAt Vega Learning Academy, we are an experienced team that includes  tutors  from IITs/Stanford dedicated to personalized 1:1 online tutoring. All our tutors have a Master of Science and/or a PhD degree in respective disciplines. All our tutors have >5 years of experience with online tutoring and helping students succeed in achieving their academic goals.\n\n\nReferences can be provided upon request.\n\nRates:\n\n* $20/hr for K-8\n\n* $25/hr for high school\n\n* $30/hr for AP Tutoring\n\n* $40/hr for SAT ACT GRE GMAT\n\nFirst class is free for you to assess a good fit with the tutor\n\nAttractive Discounts Available\nTutoring Subjects::\nWe offer online tutoring in the following subjects:\n\nCompetitive Exams:\n\n• HSPT\n• TASC\n• COOP\n• SAT\n• GRE\n• GMAT\n\nMath:\n\n• Grades K-12 Math\n• Algebra 1 (Beginning), 2 (Intermediate)\n• College Algebra\n• Geometry\n• Precalculus\n• AP Calculus: AB and BC\n• Calculus I: Differential Calculus\n• Calculus II: Integral Calculus\n• Calculus III: Multivariable Calculus\n• Common Core: Math 1, Math 2, Math 3\n\nScience:\n\n• Grades 1 – 10 Science.\n• Chemistry\n• AP Chemistry\n• College General Chemistry\n• Biology\n• AP Biology\n• College General Biology\n• Physics\n• AP Physics 1 and 2\n• AP Physics C: Mechanics\n• AP Physics C: Electricity & Magnetism\n• College General Physics\nIf you have a question about possible subjects to tutor in, please contact us with your contact information and we will promptly reply. Please feel free to text/call us at 📲 (707) 633-3812 \n\n;2022-03-05
2022-02-09T11:52:18-0700;50.0;Phoenix, Glendale, Scottsdale, Tempe;Phx North;phoenix;Arizona;\n\n\n\n\nIs your child struggling or just needs extra help. I can assist. Personal tutoring is done in students home or elsewhere as requested. Writing, reading, math and spelling for prek-5th grade. Masters degree from GCU in Education, 25+ years experience in the classroom, charge $50.00/session. Have limited openings. Please contact if your child needs exta help.\n;2022-03-05
2022-02-14T12:39:15-0700;45.0;Tucson;no subregion found;tucson;Arizona;\n\n\n\n\nExams got you down? I am here to help! My services include online and in person tutoring (Tucson residents). I charge as low as $45 and that would be negotiable. I am an experienced tutor as I have been in the business for 6 years now. I have worked at many companies, learning centers and universities. I am highly knowledge in the science field including chemistry, biology, and biochemistry. I can also help with Math including algebra 1 and 2 and English including writing, college applications, grant applications. I am scientist working in the field, fulltime and I would like to tutor and offer my help to other students. Please shot me a message and we can discuss it further. Our first meeting would be over zoom and we can discuss our plan before moving forward. \n\nThank you for your consideration\n;2022-03-05
2022-03-05T16:03:33-0700;20.0;Tucson;no subregion found;tucson;Arizona;"\n\n\n\n\nLocal, Experienced, Knowledgeable. \nMany years tutoring students all levels. \nHigh School through College.\nACTs in April at local high schools. \nI hold a Master of Science from the UofA in Math and have taught at Community Colleges for 20+ yrs.\nLearn from new ""angles"" or perspectives and have an experience teacher/tutor help you pass at the U of A or Pima or any online class.\nDissertation and Thesis help with the Statistics is avail. too.\nRates at $20 for 1 on 1 tutoring.\nTopics include Precents, Fractions, Decimals, Algebra, Probability, Statistics, Calculus.\nText or email, weekends available.\n";2022-03-05
2022-03-02T13:46:19-0800;40.0;Chico;no subregion found;chico;California;"\n\n\n\n\nHi! If you're having trouble home schooling the kids in math or if you're a student in college who needs help, I excel at teaching math in a way that is easy to understand. I have a B.S. in mathematics and a Masters in Statistics, with extensive experience tutoring math as well as teaching it at Butte College. \n\nI tutor all levels up to pre-calculus, including pre-algebra, algebra and statistics. I'm best with junior high school, high school or college level. I do not tutor ""new math"" and I'm not really familiar with integrated math. Nor do I tutor elementary school students unless they are learning pre-algebra or algebra.\n\nMy fee is $40 an hour (cash), with a one hour minimum. There is no fee if the tutoring is not successful in helping the student. (This hasn't happened up until now but there can always be a first time)\n\nI look forward to hearing from you!\n    ";2022-03-05
2022-03-02T03:14:44-0800;32.5;Chico;no subregion found;chico;California;\n\n\n\n\nHi, my name is Dae. I am a graduate of the University of Alaska Fairbanks with a decade-long career as an Academic and Test Prep Tutor. In addition to math, I also tutor academic writing, English, computer animation, and test prep. \n\nI tutor all levels of math up to and including Calculus. My approach is to listen to the needs of my students and adjust the lesson plan accordingly, some students are verbal learners while others are more visual. I've also had students who benefit from real-world applications of mathematical concepts, and I'm always happy to demonstrate how I use them as an amateur cartoonist!\n\nMy rates are $35/hr for in-person and $30/hr for virtual sessions. Feel free to reach me via phone or email with any questions you have, and I look forward to working with you!\n;2022-03-05
2022-03-02T17:42:07-0800;;Fresno;no subregion found;fresno;California;"\n\n\n\n\nHello - My name is Zare'h. I am in Fresno, CA where I hold my in - person sessions.\nYes, I am offering the following:\n\n1st 90 min session: $35\n2nd 90 min session: $40\nSubsequent sessions: 100 min session for $55 (regular fee).\n\nFees are expected prior to starting a session, in cash please. You may also pay through Zelle/Paypal only, at least 5 hours prior to the start of the session.\n\nIf you are in need of help in your NCLEX preparation, I am ready to listen and to help. My goal is not to simply help you do somewhat better... in fact, I aim at a paradigm improvement  in the way you perform in your exam and the way you relate to the NCLEX.\n\nIf you wish, you may specify to me the areas on which you wish to concentrate. I will take that into account as I prepare you for the test.\n\nI am a tutor who can result in a paradigm change in your preparation for the NCLEX, with the specific sections that you wish. I can very effectively help you in all the sections. Most importantly, I am passionate about helping and teaching!\n\nIn my teaching, I am keenly aware of the fact that the NCLEX is * not only a ""content knowledge"" exam * . Content knowledge is the important and starting point... however, there is that special kind of *""nursing practice logic and protocols"" * that forms the bridge between *""content knowledge"" and ""correct answer""* . I am an *expert* in helping you with this particular aspect. \n\nI am in Fresno. I hold my sessions at the Little Leaf Tea, in person, and one-on-one, in Fresno, CA. This is a very nice place.\n\nMy preparation:\n\nPh.D. M.S. B.S. University of California, Davis\nDM-Th - Doctor in Medicine - Theory - Self awarded, subsequent to 7 years of self study of Medicine - Theory\n\n8 years postdoctoral researcher and publisher\n5 Summers: Lecturer, The Ohio State University\n6 years Instructor Sherwood Test Prep, Fresno, CA\n8 publications - One Novel math method for research in physics and chemistry\n29 years of private instruction Chem-Physics-Math - NCLEX - MCAT - GMAT - GRE - USMLE (Topics)\n\nArmenian - instructor of Western Armenian\nEnglish - instructor of English\nArabic - instructor of Arabic\n\nGerman - intermediate \nFrench - intermediate\nSpanish - beginner\nSwedish - beginner\n\n\nFee: Subsequent to the third session, $55 for a 100 min session. Fees are expected at the time you make the appointment, via zelle or paypal\n\nZareh Darakjian, Ph.D. M.S. B.S. (honors)\nDM-Th\n\nzdarakjian@gmail.com\n(559) 709-2022 (text/call) ( for initial contacts, please use text).\n";2022-03-05
2022-02-05T09:43:06-0800;40;Online;no subregion found;fresno;California;\n\n\n\n\n★★ College Math Tutor★ ∭ Calculus I ,II & III, AP Calculus AB/BC , Trig, College Algebra, College Statistics, Linear Algebra, ODE\n\n\nWebsite :\n\nwww.collegemathcourses.com\n\nYouTube :(Under Construction)\n\nhttps://www.youtube.com/channel/UCqhFZRmUqOAAPMQpo58TV7g\n\n★★ All tutoring is done by One Tutor. ★★\n\nElementary Statistics and Probability\nIntroduction to Statistical Reasoning\nProbability and Statistics\nMathematical Statistics\n\nPre-Algebra\nIntermediate Algebra\nCollege Algebra/Algebra 1/Algebra 2\n\nGeometry\nTrigonometry (Trig)\nFinite Mathematics\nPre-Calculus /Math Analysis\nCalculus I , II and III\nVector Calculus\nIntroduction Linear Algebra (Matrix)\nFinite Mathematics\n\n===For Engineering students ========================\n\nAdvanced Calculus\nDifferential and Integral Calculus\nMultiple Variable Calculus\nApplied Statistics and Probability for Engineers\nComplex Numbers\nDifferential Equation\nEngineering Analysis\n\n===For MBA and EMBA students ====================\n\nBusiness Statistics\nBusiness Calculus\n\nIntroduction to Statistical Reasoning\nOperations Research\nOptimization\nQuantitative Analysis\nDecision Analysis\nManagement Science\nLinear Programming\nTransportation Problems\n\nExcel Tableau\nMathematics and Politics\nProject Management\n\nTest Preparation\n\nSAT\n\nCBEST, CSET I, II and III (MATHEMATICS for HS and Middle school Teachers)\n\nGRE MATH\n\nGMAT MATH\n\nAP Calculus AB and BC\nAP Statistics\n\nGraphing Calculation help\n\n\nHourly Rate : Depending on the subject: ==== Most Math/Stats Subjects ====\n\n\n============= ★★ $40/hr ★★ ====================================\nAssignment Help, Homework Help -Step by Step Solutions\n====================================================================\n\n============== ★★ $40/hr ★★ =========================================\n\nZoom 1-on-1 tutoring : $40/hr\n\n====================================================================\n\n\n★ I can help students with their homework assignments , projects, and prepare for the Exams★\n\n★ I will forward you a PDF file of the notes and problems solved during the tutoring session if needed★\n\n\n==★★ Exp University Level Math Tutor (MS Applied Mathematics, MS Applied Statistics, ...etc) ★★ ==\n\n============== ★★ ★★ =======================================\nGRE MATH (My GRE MATH Score : 800/800)\n============================================================\n\n★★ You're not paying for the hours or minutes but for Education, Knowledge and Experience ★★\n\n★★★★★★ Text/ Email Preferred (Text for a Faster Response ) ★★★★★★\n============================================================================\n\n★ Calculus II ★\nIntegrals\nIntegration by Parts\nInverse Functions\nTechniques of Integration\nInfinite Sequences and SERIES\nConverge and Divergence Tests..\nAreas and VOULUMES\nAreas and Lengths in Polar Coordinates\nConic Sections\nParametric Equations and Polar Coordinates\nIntroduction to Vector Calculus\n\n\n★ Calculus III ★\n\n3D Coordinate Systems\nVector Functions\nPartial Derivatives\nMaximum and Minimum Values (With constraints)\nMultiple Integrals\nVector Calculus\nLine Integrals\nSurface Integrals\nFundamental theorems for line Integrals\nApplications (Calculus 1, 2 , 3. and Multivariable Calculus)\nGreens Theorem\nDivergence Theorem\nStroke's Theorem\nIntroduction to Second order Differential Equations\n\n\nCollege Statistics :\nElasticity, ANOVA, Z , t , Normal, Poisson, Binomial, Exponential, Uniform, Negative Binomial, Hyper-geometric distributions , Trigonometry, Integration, Integration by Parts, Differentiation, derivative , Theory of Voting, Majority Rule, Voting Methods, Voting Power, Minimum Spanning tree , Shortest path, spanning tree , PERT, CPM, ALEKS, Cengage ,Canvas, MyMathLab , MyStatLab ,Pearson , Wiley , Brightspace, MyOpenMath, Connect,Webwork. ConnectMath, StraighterLine , Statcrunch ,WebAssign , Lumenohm. etc\n\nKeywords: High School, Middle School, College, University, Home school, Online Help, Google Drive, Zoom, Screen share, whiteboard, , Graphing Calculator Help, Consultation, STEM, Excel, statcrunch, F201, MBA 626, QUMS 505, BUAD 310 (USC), QBUS 215, MATH 227, QMS 321, IS 310 (CSULB), QMS 423, BUS 14A, BUS 14B, Pre-Calculus MATH 1 (UCLA), Introduction to Statistical Reasoning STATISTICS 10 (UCLA), MATH 8 (SMC), MATH 31A (UCLA), MATH 112, MATH 120, MATH 102 (LMU), MATH 142, MATH 241/242, STAT 015, STAT 050, MATH 10, MAT 191, MAT 192, MAT 131, MAT 321, MAT 421, MAT 131, MAT 323, MAE 505, PPD 502X, Psych 210, Psy 3307 , MA-336 (CUNY), MA-114 (CUNY), MA-119 (CUNY) , MA-441 (CUNY), MA-442 (CUNY), MA-440(CUNY), MA-261 (CUNY), MA-121 (CUNY), MA-120 (CUNY), MA-10 (CUNY), MATH 2 (UCSD), MATH 3C (UCSD), MATH 4C (UCSD), MATH 10A (UCSD), MATH 10B (UCSD), MATH 20A (UCSD), MATH 20B (UCSD), MATH 20C (UCSD), MATH 20D (UCSD), MATH 11 (UCSD), MATH 2 (UCSD),Math 165 (El Camino), Math12400,.....\n(SMC) Math 1, Math 2, Math 2C, Math 3, Math 3C, Math 4, Math 4C, Math 7, Math 8, Math 15, Math 18, Math 20, Math 21C, Math 26, Math 26C, Math 28, Math 29, Math 31, Math 32, Math 41, Math 50, Math 54,Math 54C,Math 81,Math 84,Math 85 (SMC)\n(SBCC) MATH 114, MATH 117, MATH 110C, MATH 130C, MATH 131, MATH 137,, MATH 138, MATH 150C, MATH 160C, MATH 138, MATH 150, MATH 160, MATH 200, MATH 220 (SBCC), MATH 124, MATH 1040 (Honors), MATH G160, STAT 280 (Applied Statistics),\n\nStony Brook University:\n[MAT 119: Foundations for Precalculus, MAT 122: Overview of Calculus with Applications, MAT 123: Precalculus, MAT 126: Calculus B, MAT 127: Calculus C, MAT 130: Trigonometry and Logarithms, MAT 132: Calculus II, MAT 141: Analysis I,MAT 171: Accelerated Single-Variable Calculus, MAT 203: Calculus III with Applications, MAT 211: Introduction to Linear Algebra, MAT 260: Problem Solving in Mathematics, MAT 307: Multivariable Calculus with Linear Algebra, MAT 308: Differential Equations with Linear Algebra, MAT 307: Multivariable Calculus with Linear Algebra, MATH 125]\n    ;2022-03-05
